id,user_id,user_login,user_name,title,description,created_at,published_at,url,thumbnail_url,viewable,view_count,language,type,duration 
888734719,20786541,yogscast,Yogscast,"Minecraft w/ Duncan, Ped & Ravs!",,2021-01-26T14:01:50Z,2021-01-26T14:01:50Z,https://www.twitch.tv/videos/888734719,https://static-cdn.jtvnw.net/cf_vods/d3c27h4odz752x/d7f4b005efc4971b1cc6_yogscast_40876624428_1611669700//thumb/thumb0-%{width}x%{height}.jpg,public,11371,en,archive,2h57m32s
887485376,20786541,yogscast,Yogscast,"WHO'S THE CYLON!  - Armchair Admirals w/ Ben, Lewis, Duncan, Daltos and Rythian! - Battlestar Galactica!",,2021-01-25T14:03:12Z,2021-01-25T14:03:12Z,https://www.twitch.tv/videos/887485376,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/25eb96278a67cb4401e4_yogscast_40866049676_1611583381/thumb/custom-6a97bab8-7e4f-42a2-a144-d28d18ebfaa0-%{width}x%{height}.jpeg,public,30173,en,archive,7h22m25s
886689146,20786541,yogscast,Yogscast,THE WHEEL OF WACKY! - Parsec Pals w/ Pedguin & Boba! - Sokpop Collection,,2021-01-24T20:02:45Z,2021-01-24T20:02:45Z,https://www.twitch.tv/videos/886689146,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/d87d8098caffb67be7a7_yogscast_40860202892_1611518555/thumb/custom-ed18a7a0-b3f4-47b5-b56d-3341738766f9-%{width}x%{height}.jpeg,public,9219,en,archive,2h59m36s
886454843,20786541,yogscast,Yogscast,High Rollers: Aerois #99 | !setup !bs !jansale,,2021-01-24T17:00:54Z,2021-01-24T17:00:54Z,https://www.twitch.tv/videos/886454843,https://static-cdn.jtvnw.net/cf_vods/d3c27h4odz752x/33c8cc7e72eaa48ecfdb_yogscast_40857516044_1611507637//thumb/thumb0-%{width}x%{height}.jpg,public,23975,en,archive,3h0m59s
884875109,20786541,yogscast,Yogscast,"RACE FOR THE WOOL w/ Pedguin, Ravs & Zylus VS Harry, Nilesy & Breeh! - Minecraft!",,2021-01-23T13:59:13Z,2021-01-23T13:59:13Z,https://www.twitch.tv/videos/884875109,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/333f641b8b08bd882c46_yogscast_40841046156_1611410343/thumb/custom-525031bd-ff6c-4518-8f2d-1f1dae6ae0b0-%{width}x%{height}.jpeg,public,24698,en,archive,3h5m38s
882414990,20786541,yogscast,Yogscast,MASS MINING - Elite Dangerous w/ Smith! #AD,,2021-01-21T17:56:28Z,2021-01-21T17:56:28Z,https://www.twitch.tv/videos/882414990,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/1450916c28e56d75ca00_yogscast_40818899708_1611251777/thumb/custom-dabba80d-ccc3-4585-a183-bd5f424ed505-%{width}x%{height}.jpeg,public,9188,en,archive,2h5m56s
881095704,20786541,yogscast,Yogscast,WE IS GOBBOS! - Tom & Ben! - Total War: Warhammer II ,,2021-01-20T16:58:06Z,2021-01-20T16:58:06Z,https://www.twitch.tv/videos/881095704,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9e493a6468991c6d5486_yogscast_40807322540_1611161876/thumb/custom-56037c2d-7f19-488a-a6c9-b311ac53cb89-%{width}x%{height}.jpeg,public,26125,en,archive,6h34m5s
879701693,20786541,yogscast,Yogscast,"Minecraft w/ Duncan, Ped & Ravs!",,2021-01-19T14:00:59Z,2021-01-19T14:00:59Z,https://www.twitch.tv/videos/879701693,https://static-cdn.jtvnw.net/cf_vods/d3c27h4odz752x/17be07f9d2b8cb4d842a_yogscast_40794566908_1611064848//thumb/thumb0-%{width}x%{height}.jpg,public,14716,en,archive,3h1m26s
878456123,20786541,yogscast,Yogscast,"SALT, STARTEGY & SCYTHES! - Armchair Admirals w/ Lewis, Duncan, Rythian & Daltos! - Scythe!",,2021-01-18T14:09:03Z,2021-01-18T14:09:03Z,https://www.twitch.tv/videos/878456123,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/0914f912b90a21a16fe6_yogscast_40784305260_1610978934/thumb/custom-502575b3-8bac-4b2e-a8fa-1c3c95c94dac-%{width}x%{height}.jpeg,public,21173,en,archive,5h32m19s
877618627,20786541,yogscast,Yogscast,THE WHEEL OF WHOLESOME! - Parsec Pals w/ Pedguin & Boba! - Sokpop Collection,,2021-01-17T19:59:54Z,2021-01-17T19:59:54Z,https://www.twitch.tv/videos/877618627,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/eccb2ead439b76afed56_yogscast_40778297052_1610913584/thumb/custom-eae5cc8b-01c8-4995-842b-2ff5517dd089-%{width}x%{height}.jpeg,public,10481,en,archive,3h8m14s
877390371,20786541,yogscast,Yogscast,High Rollers: Aerois #98 | 5th Year Anniversary | !hrvpn !hrmerch !bs,,2021-01-17T17:00:57Z,2021-01-17T17:00:57Z,https://www.twitch.tv/videos/877390371,https://static-cdn.jtvnw.net/cf_vods/d3c27h4odz752x/5ec212394a59e00f5896_yogscast_40775838252_1610902840//thumb/thumb0-%{width}x%{height}.jpg,public,19119,en,archive,2h56m53s
873367385,20786541,yogscast,Yogscast,"SCOTT PILGRIM VS THE WORLD! THE GAME! w/ Ped, Ravs, Lydia & Bouphe! #AD",,2021-01-14T16:55:31Z,2021-01-14T16:55:31Z,https://www.twitch.tv/videos/873367385,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/83ff210cfab9d1594062_yogscast_40738601724_1610643321/thumb/custom-c15d9000-260b-4166-b4a1-407973dafaa6-%{width}x%{height}.jpeg,public,16351,en,archive,3h5m37s
872153773,20786541,yogscast,Yogscast,CONKERING TREES! - Tom & Ben! - Total War: Warhammer II ,,2021-01-13T16:56:30Z,2021-01-13T16:56:30Z,https://www.twitch.tv/videos/872153773,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/b4578942916b91c5857f_yogscast_40728150108_1610556980/thumb/custom-95002105-347b-48d5-80cf-10a79f8188c1-%{width}x%{height}.jpeg,public,24964,en,archive,6h22m51s
317156571,36983084,ungespielt,ungespielt,GROßE ANKÜNDIGUNG! - Montag 20:00 Uhr #ungeklickt ,,2018-10-01T18:00:43Z,2018-10-01T18:00:43Z,https://www.twitch.tv/videos/317156571,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/454b48500d294d8af9da_ungespielt_30596177664_980886535/thumb/thumb0-%{width}x%{height}.jpg,public,57163,de,archive,1h18m22s
311347951,36983084,ungespielt,ungespielt,#ungeklickt heute ab 20:00 Uhr!,,2018-09-17T18:00:29Z,2018-09-17T18:00:29Z,https://www.twitch.tv/videos/311347951,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/a7fcd2b3495229017136_ungespielt_30403281008_968830494/thumb/thumb0-%{width}x%{height}.jpg,public,43461,de,archive,2h26m25s
310907555,36983084,ungespielt,ungespielt,Crossout bis zum Win! Dann Shakes & Fidget & ungeklickt!,,2018-09-16T15:37:09Z,2018-09-16T15:37:09Z,https://www.twitch.tv/videos/310907555,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/70d347072713936b81d4_ungespielt_30388230672_967889848/thumb/thumb0-%{width}x%{height}.jpg,public,12080,de,archive,6h37m28s
308396340,36983084,ungespielt,ungespielt,Montag 20:00 - 22:00 Uhr #ungeklickt,,2018-09-10T18:00:39Z,2018-09-10T18:00:39Z,https://www.twitch.tv/videos/308396340,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/56580cdd60066e81e81e_ungespielt_30304530656_962658597/thumb/thumb0-%{width}x%{height}.jpg,public,26472,de,archive,2h13m22s
304532025,36983084,ungespielt,ungespielt,Kochstream! Sushiiiiii 🍣🍣🍣,,2018-09-01T14:07:26Z,2018-09-01T14:07:26Z,https://www.twitch.tv/videos/304532025,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/2e5e40b1bb429ae676d7_ungespielt_30172042208_954378069/thumb/thumb0-%{width}x%{height}.jpg,public,10524,de,archive,2h45m40s
304126948,36983084,ungespielt,ungespielt,schwabbel,,2018-08-31T15:28:54Z,2018-08-31T15:28:54Z,https://www.twitch.tv/videos/304126948,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/407954863abebefca7ef_ungespielt_30090551872_949284923//thumb/thumb304126948-%{width}x%{height}.jpg,public,5779,de,highlight,4m43s
303756630,36983084,ungespielt,ungespielt,Lass uns keinen Spaß haben.,,2018-08-30T17:00:42Z,2018-08-30T17:00:42Z,https://www.twitch.tv/videos/303756630,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/ed23ab5ccdcdd6fd683a_ungespielt_30145084912_952693238/thumb/thumb0-%{width}x%{height}.jpg,public,11468,de,archive,3h2m33s
303366314,36983084,ungespielt,ungespielt,Flüge gebucht HYPE - Mythic Dungeons mit Viewern ballern!,,2018-08-29T17:38:19Z,2018-08-29T17:38:19Z,https://www.twitch.tv/videos/303366314,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/6d88764d8cb1d20766a8_ungespielt_30132035360_951877641/thumb/thumb0-%{width}x%{height}.jpg,public,4124,de,archive,7h38m7s
302566051,36983084,ungespielt,ungespielt,#ungeklickt 20:00 - 22:00 Uhr mit MiiMii & Unge,,2018-08-27T17:59:57Z,2018-08-27T17:59:57Z,https://www.twitch.tv/videos/302566051,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/c568b7c73b69265ef5de_ungespielt_30105184992_950199493/thumb/thumb0-%{width}x%{height}.jpg,public,30351,de,archive,2h12m40s
302165672,36983084,ungespielt,ungespielt,behindyou,,2018-08-26T17:34:07Z,2018-08-26T17:34:07Z,https://www.twitch.tv/videos/302165672,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/407954863abebefca7ef_ungespielt_30090551872_949284923//thumb/thumb302165672-%{width}x%{height}.jpg,public,2563,de,highlight,23m27s
302146983,36983084,ungespielt,ungespielt,Gemeinsam Videos schauen während der WQ's,,2018-08-26T16:45:46Z,2018-08-26T16:45:46Z,https://www.twitch.tv/videos/302146983,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/407954863abebefca7ef_ungespielt_30090551872_949284923/thumb/thumb0-%{width}x%{height}.jpg,public,7379,de,archive,4h5m20s
301717249,36983084,ungespielt,ungespielt,Zuerst WoW danach hole ich mir meinen ersten Sieg in Crossout BR,,2018-08-25T16:04:47Z,2018-08-25T16:04:47Z,https://www.twitch.tv/videos/301717249,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/8ce626571a934d89d7a7_ungespielt_30075220432_948326708/thumb/thumb0-%{width}x%{height}.jpg,public,2791,de,archive,11h21m37s
301711567,36983084,ungespielt,ungespielt,Zuerst WoW danach hole ich mir meinen ersten Sieg in Crossout BR,,2018-08-25T15:48:15Z,2018-08-25T15:48:15Z,https://www.twitch.tv/videos/301711567,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/f6db6516422f0b468231_ungespielt_30075018496_948314087/thumb/thumb0-%{width}x%{height}.jpg,public,545,de,archive,13m47s
301528386,36983084,ungespielt,ungespielt,Es ist dieser kranke DH Tank IL 345,,2018-08-25T02:38:54Z,2018-08-25T02:38:54Z,https://www.twitch.tv/videos/301528386,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/cda78b1b5d7fa94ddf37_ungespielt_30068691824_947918670/thumb/thumb0-%{width}x%{height}.jpg,public,695,de,archive,3m40s
301249146,36983084,ungespielt,ungespielt,Es ist dieser kranke DH Tank IL 345,,2018-08-24T12:39:50Z,2018-08-24T12:39:50Z,https://www.twitch.tv/videos/301249146,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/4c8f95c3b3682dcc3976_ungespielt_30059305888_947332049/thumb/thumb0-%{width}x%{height}.jpg,public,1227,de,archive,13h58m21s
300846712,36983084,ungespielt,ungespielt,"Neue Woche, neuer Loot! DH IL 345",,2018-08-23T12:08:50Z,2018-08-23T12:08:50Z,https://www.twitch.tv/videos/300846712,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/f40014ca23044f46588a_ungespielt_30045807984_946488430/thumb/thumb0-%{width}x%{height}.jpg,public,1228,de,archive,12h46m6s
300469330,36983084,ungespielt,ungespielt,"Neue Woche, neuer Loot! DH IL 345",,2018-08-22T13:39:09Z,2018-08-22T13:39:09Z,https://www.twitch.tv/videos/300469330,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/20b71140d7eb296a770e_ungespielt_30033040528_945690464/thumb/thumb0-%{width}x%{height}.jpg,public,1286,de,archive,4h30m39s
300069669,36983084,ungespielt,ungespielt,Alles vor dem Reset erledigen! DH IL 344,,2018-08-21T13:43:51Z,2018-08-21T13:43:51Z,https://www.twitch.tv/videos/300069669,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/21cf6668d381ef202f67_ungespielt_30019245536_944828277/thumb/thumb0-%{width}x%{height}.jpg,public,1187,de,archive,13h30m33s
299747039,36983084,ungespielt,ungespielt,#ungeklickt JETZT mit MiiMii 20:00 bis 22:00 Uhr!,,2018-08-20T18:00:21Z,2018-08-20T18:00:21Z,https://www.twitch.tv/videos/299747039,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/5807e39e35554ceb37ab_ungespielt_30008180272_944136698/thumb/thumb0-%{width}x%{height}.jpg,public,26698,de,archive,2h29m38s
299679435,36983084,ungespielt,ungespielt,#ungeklickt ab 20:00 Uhr! [DH GS 344],,2018-08-20T14:24:42Z,2018-08-20T14:24:42Z,https://www.twitch.tv/videos/299679435,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/77cf8d90b13f62c656d3_ungespielt_30005778880_943986611/thumb/thumb0-%{width}x%{height}.jpg,public,2120,de,archive,3h31m45s
898591532,29578325,beyondthesummit,BeyondTheSummit,LIVE: Undying vs Black N Yellow (Bo3) - NA DPC League Week 3,,2021-02-02T22:41:32Z,2021-02-02T22:41:32Z,https://www.twitch.tv/videos/898591532,,public,129,en,archive,2h33m38s
897484039,29578325,beyondthesummit,BeyondTheSummit,Eboys vs TOOBASED Game 2 - DPC NA League: Lower Division w/ MLP & johnxfire,"Electronic Boys vs simply TOOBASED, Game 2 - DPC 2021 North America League: Lower Division w/ MLP & johnxfire
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Eboys #TOOBASED #DPCNA",2021-02-02T01:18:20Z,2021-02-02T01:18:20Z,https://www.twitch.tv/videos/897484039,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/3a55baf7c653256dfbd1_beyondthesummit_74736188096_3014424412/thumb/custom-17afe3c8-5416-4506-a52a-0f7913f5de76-%{width}x%{height}.jpeg,public,56,en,highlight,38m52s
897482756,29578325,beyondthesummit,BeyondTheSummit,Eboys vs TOOBASED Game 1 - DPC NA League: Lower Division w/ MLP & johnxfire,"Electronic Boys vs simply TOOBASED, Game 1 - DPC 2021 North America League: Lower Division w/ MLP & johnxfire
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Eboys #TOOBASED #DPCNA",2021-02-02T01:17:13Z,2021-02-02T01:17:13Z,https://www.twitch.tv/videos/897482756,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/09c174ffb7756bd05db3_beyondthesummit_24123063737_1400917025/thumb/custom-039b502d-3cab-41e8-8065-24039b8d38db-%{width}x%{height}.jpeg,public,19,en,highlight,1h0m50s
896768866,29578325,beyondthesummit,BeyondTheSummit,DogChamp vs Eboys Game 3 - DPC NA League: Lower Division w/ MLP & johnxfire,"Team DogChamp vs Electronic Boys, Game 3 - DPC 2021 North America League: Lower Division w/ MLP & johnxfire
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#DogChamp #Eboys #DPCNA",2021-02-01T15:25:03Z,2021-02-01T15:25:03Z,https://www.twitch.tv/videos/896768866,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/42735a1236ec5f529262_beyondthesummit_33093306660_8773067597/thumb/custom-778b77b9-cbc1-42f0-928b-0221cffae22c-%{width}x%{height}.jpeg,public,25,en,highlight,48m35s
896767950,29578325,beyondthesummit,BeyondTheSummit,DogChamp vs Eboys Game 2 - DPC NA League: Lower Division w/ MLP & johnxfire,"Team DogChamp vs Electronic Boys, Game 2 - DPC 2021 North America League: Lower Division w/ MLP & johnxfire
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#DogChamp #Eboys #DPCNA",2021-02-01T15:23:53Z,2021-02-01T15:23:53Z,https://www.twitch.tv/videos/896767950,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/d09def2e3576b813e219_beyondthesummit_72355071833_2803078748/thumb/custom-df69f678-7f79-40b9-a396-615f089f23e8-%{width}x%{height}.jpeg,public,15,en,highlight,47m27s
896767131,29578325,beyondthesummit,BeyondTheSummit,DogChamp vs Eboys Game 1 - DPC NA League: Lower Division w/ MLP & johnxfire,"Team DogChamp vs Electronic Boys, Game 1 - DPC 2021 North America League: Lower Division w/ MLP & johnxfire
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#DogChamp #Eboys #DPCNA",2021-02-01T15:22:50Z,2021-02-01T15:22:50Z,https://www.twitch.tv/videos/896767131,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/cb30f43cbe79327deb96_beyondthesummit_29822939104_3237434518/thumb/custom-a33c24ff-dcd4-46de-80e3-036ca7616c39-%{width}x%{height}.jpeg,public,13,en,highlight,39m18s
896504912,29578325,beyondthesummit,BeyondTheSummit,RERUN: Jiang Hu vs Felt Game 1 - DPC NA League: Lower Division w/ rkryptic & neph,,2021-02-01T07:01:23Z,2021-02-01T07:01:23Z,https://www.twitch.tv/videos/896504912,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/7753721a1b8956a32583_beyondthesummit_40402771165_1612162872//thumb/thumb0-%{width}x%{height}.jpg,public,148814,en,archive,39h39m32s
896483353,29578325,beyondthesummit,BeyondTheSummit,RERUN: The Cut vs Electronic Boys Game 2 - DPC NA League: Lower Division w/ MLP & johnxfire,,2021-02-01T06:13:25Z,2021-02-01T06:13:25Z,https://www.twitch.tv/videos/896483353,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/d5aa769d76efc65a8a7a_beyondthesummit_40402561853_1612159994//thumb/thumb0-%{width}x%{height}.jpg,public,2693,en,archive,46m42s
896451061,29578325,beyondthesummit,BeyondTheSummit,RERUN: The Cut vs Electronic Boys Game 1 - DPC NA League: Lower Division w/ MLP & johnxfire,,2021-02-01T05:15:43Z,2021-02-01T05:15:43Z,https://www.twitch.tv/videos/896451061,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/10b32e7995370904e95c_beyondthesummit_40402242333_1612156532//thumb/thumb0-%{width}x%{height}.jpg,public,4260,en,archive,56m57s
896283879,29578325,beyondthesummit,BeyondTheSummit,Sadboys vs A-Team Game 2 - DPC NA League: Upper Division w/ GoDz & Trent,"SAD vs A Team, Game 2 - DPC 2021 North America League S1: Upper Division w/ GoDz & Trent
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Sadboys #ATeam #DPCNA",2021-02-01T02:02:31Z,2021-02-01T02:02:31Z,https://www.twitch.tv/videos/896283879,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/09e1161924e88833bb39_beyondthesummit_76656492089_3130447633/thumb/custom-56fac9fd-2f4d-4a26-8444-1b72e0a805b7-%{width}x%{height}.jpeg,public,68,en,highlight,1h3m45s
896281596,29578325,beyondthesummit,BeyondTheSummit,Sadboys vs A-Team Game 1 - DPC NA League: Upper Division w/ GoDz & Trent,"SAD vs A Team, Game 1 - DPC 2021 North America League S1: Upper Division w/ GoDz & Trent
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Sadboys #ATeam #DPCNA",2021-02-01T02:00:49Z,2021-02-01T02:00:49Z,https://www.twitch.tv/videos/896281596,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/39ef71efe9c44ace92c2_beyondthesummit_60682299845_6593785003/thumb/custom-18a1455e-0bba-414e-9fc7-441763767f11-%{width}x%{height}.jpeg,public,45,en,highlight,37m43s
896273063,29578325,beyondthesummit,BeyondTheSummit,"Quincy Crew vs 4 Zoomers Game 2 - DPC NA League: Upper Division w/ Lyrical, Trent & Aui_2000","QC vs 4Z, Game 2 - DPC 2021 North America League S1: Upper Division w/ Lyrical & Trent & Aui_2000
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#QuincyCrew #4Zoomers #DPCNA",2021-02-01T01:53:30Z,2021-02-01T01:53:30Z,https://www.twitch.tv/videos/896273063,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9dbdea5da0d247beb0ae_beyondthesummit_85343978487_5506314410/thumb/custom-969800c1-ad92-44a9-9ff8-6aef49628cac-%{width}x%{height}.jpeg,public,54,en,highlight,59m49s
896271228,29578325,beyondthesummit,BeyondTheSummit,"Quincy Crew vs 4 Zoomers Game 1 - DPC NA League: Upper Division w/ Lyrical, Trent & Aui_2000","QC vs 4Z, Game 1 - DPC 2021 North America League S1: Upper Division w/ Lyrical & Trent & Aui_2000
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#QuincyCrew #4Zoomers #DPCNA",2021-02-01T01:51:45Z,2021-02-01T01:51:45Z,https://www.twitch.tv/videos/896271228,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/6a7accfeb8741d7d4b9f_beyondthesummit_82585144402_3717344305/thumb/custom-72d8c6b4-9293-48bb-91bb-07a478411f08-%{width}x%{height}.jpeg,public,101,en,highlight,47m45s
896255577,29578325,beyondthesummit,BeyondTheSummit,Arkosh vs TOOBASED Game 3 - DPC NA League: Lower Division w/ rkryptic & neph,"Arkosh Gaming vs simply TOOBASED, Game 3 - DPC 2021 North America League: Lower Division w/ rkryptic & neph
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Arkosh #TOOBASED #DPCNA",2021-02-01T01:36:36Z,2021-02-01T01:36:36Z,https://www.twitch.tv/videos/896255577,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/ce715c42020b89b8a5fd_beyondthesummit_39378591978_8417152841/thumb/custom-37ea2245-6c44-4d0c-a0de-253fa1ffd102-%{width}x%{height}.jpeg,public,28,en,highlight,1h15m59s
896254670,29578325,beyondthesummit,BeyondTheSummit,Arkosh vs TOOBASED Game 2 - DPC NA League: Lower Division w/ rkryptic & neph,"Arkosh Gaming vs simply TOOBASED, Game 2 - DPC 2021 North America League: Lower Division w/ rkryptic & neph
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Arkosh #TOOBASED #DPCNA",2021-02-01T01:35:43Z,2021-02-01T01:35:43Z,https://www.twitch.tv/videos/896254670,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/90fadbb14e41e4a0618d_beyondthesummit_14326341697_8123945300/thumb/custom-2f7ba0c3-7c0d-4d8a-a274-9a9ac87fa464-%{width}x%{height}.jpeg,public,27,en,highlight,51m40s
896254004,29578325,beyondthesummit,BeyondTheSummit,Arkosh vs TOOBASED Game 1 - DPC NA League: Lower Division w/ rkryptic & neph,"Arkosh Gaming vs simply TOOBASED, Game 1 - DPC 2021 North America League: Lower Division w/ rkryptic & neph
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#Arkosh #TOOBASED #DPCNA",2021-02-01T01:35:04Z,2021-02-01T01:35:04Z,https://www.twitch.tv/videos/896254004,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/940fca4dc8b53e929dba_beyondthesummit_96157609251_8660123245/thumb/custom-0ceb8e27-0c7f-41af-a2a1-1eb6a78d2446-%{width}x%{height}.jpeg,public,22,en,highlight,38m14s
896252970,29578325,beyondthesummit,BeyondTheSummit,felt vs Byzantine Game 2 - DPC NA League: Lower Division w/ rkryptic & neph,"felt vs Byzantine Raiders, Game 2 - DPC 2021 North America League: Lower Division w/ rkryptic & neph
Follow BTS on social media:
Twitter: https://twitter.com/NADPCLeague
Twitter: https://twitter.com/beyondthesummit
Twitch: https://www.twitch.tv/beyondthesummit
Instagram: https://www.instagram.com/beyondthesummittv/
YouTube: https://www.youtube.com/beyondthesummit
Discord: https://discord.gg/BTS
Website: http://beyondthesummit.tv

#felt #Byzantine #DPCNA",2021-02-01T01:34:08Z,2021-02-01T01:34:08Z,https://www.twitch.tv/videos/896252970,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/2aa25d6cde24a00fd6c8_beyondthesummit_97139848991_9187124269/thumb/custom-6848ba45-0b0f-4465-aef3-aa31fca4c4cc-%{width}x%{height}.jpeg,public,17,en,highlight,41m30s
